Year,Distance,Engine_capacity(cm3),Price(euro),Style_ID,Transmission_ID,Fuel_type_ID
2010.0,260000,2000.0,8500.0,2,2,2
2013.0,180000,1500.0,6600.0,2,2,2
2002.0,180000,2200.0,6500.0,5,1,4
2007.0,173000,1600.0,3800.0,1,2,4
2008.0,205000,1400.0,5300.0,1,2,3
2008.0,232000,1400.0,7499.0,2,1,3
2009.0,214000,1500.0,5800.0,2,2,2
2015.0,198000,1600.0,14200.0,5,2,2
2001.0,421000,1900.0,4200.0,5,2,2
2014.0,103000,1400.0,10750.0,5,1,1
2012.0,205000,1500.0,7800.0,2,1,2
2002.0,202000,1800.0,3299.0,5,2,3
2006.0,255000,1500.0,3799.0,2,2,2
2012.0,215000,1500.0,8399.0,2,2,2
2011.0,149000,1800.0,9699.0,5,1,3
2010.0,167000,1200.0,6999.0,5,2,3
2011.0,122000,1200.0,7799.0,2,1,3
2001.0,281000,2000.0,3299.0,5,2,2
2005.0,322000,1400.0,5600.0,2,1,2
2016.0,118000,1200.0,7700.0,5,2,3
2012.0,199000,2000.0,13900.0,5,1,3
2015.0,54000,1500.0,9499.0,5,1,3
2015.0,145000,1500.0,9199.0,2,2,2
2013.0,197000,1200.0,6799.0,5,2,3
2017.0,125000,1500.0,16199.0,7,2,2
2015.0,135000,1600.0,15299.0,7,1,2
2010.0,211000,1500.0,8199.0,7,2,2
2009.0,91000,1600.0,8699.0,7,2,4
2011.0,82000,1500.0,8399.0,7,2,2
2009.0,139000,1400.0,7699.0,5,2,3
2007.0,443000,1600.0,3800.0,2,2,4
2008.0,1,1746.0,7535.0,5,1,4
2008.0,21000,1746.0,7535.0,7,1,3
2008.0,364000,2700.0,3950.0,7,1,4
2008.0,113000,1746.0,7535.0,4,1,4
2017.0,173000,2000.0,19999.0,7,1,2
2019.0,83000,1500.0,13700.0,7,2,2
2014.0,190000,1500.0,7800.0,7,2,2
2009.0,274000,2000.0,11300.0,2,1,2
2009.0,116000,2200.0,15499.0,7,1,2
2008.0,150000,2000.0,6900.0,5,2,4
2010.0,184000,1400.0,7499.0,1,2,2
2001.0,202000,1800.0,5200.0,5,2,4
2010.0,215000,1400.0,7399.0,1,2,2
2017.0,38000,1600.0,12499.0,2,2,2
1993.0,305000,2000.0,3700.0,5,2,3
2012.0,141000,2000.0,12900.0,5,1,3
2007.0,252000,2000.0,8900.0,5,2,2
2011.0,127000,1000.0,4250.0,1,2,3
2005.0,236000,1300.0,3499.0,1,2,2
2010.0,136000,1000.0,5600.0,1,2,3
2014.0,124000,1400.0,10399.0,5,2,3
2009.0,191000,1800.0,8800.0,5,2,3
2009.0,211000,2000.0,7400.0,1,2,2
2015.0,201000,1500.0,8799.0,1,2,2
2011.0,194000,1400.0,7999.0,2,1,3
2007.0,344000,2200.0,9399.0,5,1,2
1998.0,291000,2000.0,4699.0,5,1,4
2001.0,347000,2200.0,5499.0,5,2,2
2011.0,172000,1461.0,6200.0,2,2,2
2008.0,33000,1746.0,7535.0,5,1,5
2009.0,210000,1500.0,7250.0,7,2,3
2010.0,156235,1500.0,5444.0,2,2,2
2004.0,320000,2000.0,1500.0,2,2,2
1998.0,1085,1600.0,3300.0,2,2,3
1996.0,11,1700.0,1550.0,10,2,2
2008.0,205000,1746.0,7535.0,5,1,2
2005.0,255000,1800.0,4300.0,2,2,3
2012.0,200000,2000.0,5850.0,5,2,2
2008.0,11111,1746.0,7535.0,2,2,2
2017.0,176000,1500.0,13900.0,2,1,3
2013.0,130,1500.0,5990.0,1,2,2
2000.0,350000,2000.0,1200.0,8,2,2
2013.0,184000,2000.0,12300.0,2,2,2
2006.0,285000,1600.0,4399.0,5,1,4
2016.0,141000,1500.0,9700.0,2,2,2
2000.0,170000,2200.0,3500.0,8,2,2
2017.0,60000,1300.0,7200.0,1,1,3
2010.0,260000,1984.0,9600.0,5,1,3
1998.0,250000,2300.0,3800.0,8,2,2
2008.0,300,1746.0,7535.0,4,1,2
1999.0,245000,1600.0,2400.0,2,2,3
2008.0,196700,1746.0,7535.0,5,2,4
2012.0,200000,1500.0,6000.0,8,2,2
2008.0,253000,1746.0,7535.0,5,1,2
2011.0,457117,1600.0,8900.0,5,2,2
2008.0,1,1746.0,7535.0,2,2,4
2004.0,160400,2700.0,2650.0,2,1,2
2017.0,44000,1400.0,14650.0,2,2,3
2006.0,160000,2500.0,2650.0,7,1,2
2012.0,228000,1998.0,15700.0,5,1,2
1992.0,1,1800.0,2000.0,4,2,3
2008.0,168000,1746.0,7535.0,5,1,6
2004.0,412000,2500.0,4100.0,2,1,2
2001.0,220000,1800.0,2990.0,1,1,3
2004.0,412000,2500.0,4100.0,2,1,2
2001.0,220000,1800.0,2990.0,1,1,3
2001.0,270000,2200.0,4999.0,5,2,2
1995.0,200000,2000.0,1200.0,2,2,3
2006.0,146000,1100.0,3000.0,1,2,4
2016.0,108000,1600.0,16500.0,4,1,3
2012.0,145000,1500.0,8490.0,2,2,2
2013.0,178968,1500.0,7000.0,2,2,2
1993.0,11111,1600.0,3000.0,6,2,3
2008.0,178800,1746.0,7535.0,4,1,2
2008.0,404765,1746.0,7535.0,5,1,2
2017.0,193864,1600.0,14299.0,2,2,2
2009.0,161000,1400.0,3500.0,1,2,3
2011.0,600000,2400.0,11111.0,7,1,2
2008.0,236328,1746.0,7535.0,5,1,3
2006.0,236450,2200.0,1750.0,8,1,2
1994.0,300000,2000.0,1250.0,5,2,4
2008.0,600000,1400.0,1599.0,2,2,3
2008.0,249600,1746.0,7535.0,4,1,2
2008.0,47000,1746.0,7535.0,4,2,3
2010.0,187000,2000.0,8100.0,2,1,3
2008.0,22882,1746.0,7535.0,5,1,2
2010.0,170000,1200.0,6000.0,2,2,3
1998.0,415000,2400.0,4000.0,2,2,4
2003.0,190000,1400.0,3500.0,1,1,4
2008.0,180000,1746.0,7535.0,2,1,4
1990.0,330000,1780.0,1399.0,5,1,3
2009.0,152000,2397.0,10000.0,5,2,3
2008.0,0,1746.0,7535.0,4,1,2
2014.0,132000,1800.0,13400.0,5,1,3
2004.0,314000,2200.0,7500.0,5,2,4
2010.0,300000,1400.0,2700.0,8,2,4
2008.0,1111,1746.0,7535.0,5,2,3
1990.0,330000,1780.0,1399.0,5,1,3
2008.0,283000,2200.0,9500.0,5,1,2
2008.0,600000,1746.0,7535.0,7,1,2
2005.0,200,2000.0,1999.0,2,2,2
2010.0,214000,1200.0,4900.0,2,2,2
2012.0,165538,1200.0,6099.0,2,2,2
2008.0,360000,1746.0,7535.0,5,2,2
2004.0,195000,1800.0,3500.0,5,2,3
2016.0,142000,1600.0,12500.0,7,1,2
1992.0,50000,1600.0,1200.0,1,2,3
2008.0,260000,1300.0,4990.0,5,1,1
2013.0,187000,1400.0,8990.0,2,2,3
2005.0,215685,1500.0,3300.0,2,1,2
2004.0,300000,1800.0,7500.0,2,1,4
2008.0,1,1746.0,7535.0,2,1,2
2007.0,140650,2300.0,4990.0,4,1,3
2013.0,250000,1800.0,8490.0,1,1,1
2008.0,200000,1746.0,7535.0,5,2,3
2013.0,260,2000.0,16400.0,5,1,2
2017.0,40000,2000.0,19790.0,4,1,1
2005.0,600000,1400.0,1500.0,8,2,3
2010.0,189000,2000.0,11700.0,5,1,3
2012.0,457117,1400.0,8000.0,2,1,3
2008.0,255000,2694.0,12500.0,4,1,4
1998.0,268000,2000.0,3300.0,8,2,3
1995.0,0,1200.0,600.0,1,2,3
2019.0,58000,1600.0,14999.0,5,2,3
1991.0,11111111,1600.0,850.0,1,2,4
1991.0,111111,2600.0,1500.0,5,2,3
2005.0,197000,998.0,2300.0,6,2,3
2008.0,1111,1746.0,7535.0,5,1,2
2004.0,1,1895.0,2500.0,8,2,2
2012.0,194000,1300.0,5800.0,2,2,2
2008.0,220000,1746.0,7535.0,2,2,3
2008.0,220000,1746.0,7535.0,2,2,3
1992.0,79000,2500.0,3350.0,5,2,2
2006.0,96000,2000.0,8000.0,5,1,3
2012.0,194000,1300.0,5800.0,2,2,2
2012.0,280,1400.0,7200.0,5,1,1
2008.0,115000,1746.0,7535.0,7,1,3
2004.0,297801,1364.0,5200.0,5,2,2
2005.0,280000,2500.0,9000.0,2,1,2
2012.0,187,1500.0,8300.0,2,2,2
2008.0,88005,1746.0,7535.0,8,2,3
2008.0,258000,1746.0,7535.0,5,1,4
2008.0,20000,1746.0,7535.0,5,2,4
2008.0,158000,1746.0,7535.0,4,1,2
2008.0,223457,1746.0,7535.0,4,1,2
2008.0,254000,1800.0,1400.0,5,2,2
2000.0,380000,2200.0,2550.0,8,1,2
2005.0,1,1500.0,3100.0,1,2,2
2008.0,253000,1746.0,7535.0,7,1,2
2009.0,19,1500.0,6600.0,1,1,1
2008.0,208000,1746.0,7535.0,2,1,2
2013.0,232000,1400.0,8800.0,2,1,4
2010.0,295000,2000.0,9999.0,4,2,3
2013.0,140000,2000.0,11500.0,5,1,3
1996.0,330254,1896.0,3100.0,8,2,2
2008.0,16800,1746.0,7535.0,4,1,3
2008.0,140000,1746.0,7535.0,5,1,1
2011.0,20000,1500.0,6200.0,2,2,2
1994.0,330000,1800.0,1500.0,5,2,3
2015.0,90000,1500.0,10600.0,4,2,2
1999.0,440000,2200.0,5850.0,5,1,2
2021.0,25000,1998.0,17900.0,1,1,3
2012.0,109300,1200.0,3700.0,1,2,3
1997.0,111,2000.0,1800.0,5,2,3
2008.0,262000,1400.0,2700.0,5,3,4
2008.0,326342,1746.0,7535.0,2,2,4
1998.0,30000,1500.0,1000.0,1,2,3
2013.0,178000,1800.0,9490.0,1,1,1
2007.0,220000,1422.0,3700.0,10,2,2
2006.0,229000,1910.0,2550.0,2,2,2
2000.0,220000,2500.0,3790.0,2,2,2
2007.0,246000,1400.0,4900.0,8,2,3
2005.0,254500,1900.0,3199.0,2,2,2
2008.0,130000,2000.0,3000.0,5,1,3
2008.0,380000,1746.0,7535.0,5,1,2
2008.0,245000,1746.0,7535.0,4,1,2
2014.0,160000,2200.0,15900.0,7,1,2
2009.0,1,1349.0,1500.0,5,2,4
2012.0,209,1700.0,10000.0,2,1,2
1999.0,269000,1400.0,1750.0,6,2,3
2003.0,188000,1800.0,4500.0,5,2,3
2008.0,171000,1400.0,4200.0,5,2,2
2003.0,185000,2200.0,2000.0,12,2,2
2008.0,200000,1746.0,7535.0,4,1,2
2015.0,190000,2000.0,13900.0,2,2,2
2008.0,282000,1200.0,3099.0,1,2,3
2007.0,120000,1300.0,4999.0,1,1,3
2008.0,207000,1390.0,2200.0,5,2,4
2008.0,150000,1600.0,4100.0,5,1,3
2003.0,230000,2000.0,6300.0,7,2,3
1996.0,100000,1900.0,2500.0,2,2,2
2002.0,360000,2200.0,4700.0,4,2,2
2008.0,180000,2000.0,6500.0,5,2,2
2008.0,343000,1746.0,7535.0,1,1,2
2008.0,180000,2500.0,8000.0,4,2,2
2002.0,180000,2200.0,3000.0,5,2,2
2008.0,180000,1746.0,7535.0,4,1,2
2012.0,111520,1400.0,12500.0,1,3,4
2006.0,270000,1248.0,2200.0,1,2,2
2015.0,52000,1400.0,8590.0,1,1,3
2008.0,315000,1746.0,7535.0,5,1,2
2007.0,299000,1900.0,4850.0,10,2,2
2008.0,400,1746.0,7535.0,5,1,2
2005.0,200000,2000.0,4500.0,2,2,2
2000.0,168000,1400.0,1500.0,1,2,4
2009.0,154560,1300.0,4200.0,1,2,2
2002.0,250000,1900.0,4700.0,2,2,2
2015.0,170000,1400.0,8550.0,2,2,2
1999.0,240000,1800.0,3000.0,5,1,4
2008.0,238000,1746.0,7535.0,7,1,2
2008.0,90000,1746.0,7535.0,4,1,2
2012.0,120000,2000.0,8300.0,5,1,3
2010.0,160000,1300.0,6000.0,1,2,2
1999.0,1,1900.0,4200.0,8,2,2
1999.0,1,1900.0,3000.0,2,2,2
2011.0,202000,1600.0,10400.0,5,2,2
2018.0,37000,1500.0,17650.0,7,2,2
2005.0,222000,1400.0,2900.0,5,1,4
2015.0,100000,1800.0,15999.0,1,1,3
2015.0,170000,2000.0,8899.0,2,1,2
2008.0,110000,1746.0,7535.0,4,1,2
1992.0,123321,1600.0,850.0,5,2,3
1993.0,326000,2000.0,1700.0,5,2,3
2004.0,267214,1997.0,5400.0,4,2,2
1994.0,1,2000.0,2000.0,5,2,2
1991.0,333,2600.0,1500.0,5,2,4
1991.0,358446,2000.0,600.0,5,2,3
2011.0,147000,1957.0,13000.0,5,1,2
1992.0,1,1300.0,10000.0,1,2,3
2013.0,175000,2500.0,20500.0,5,1,2
2008.0,26597,1746.0,7535.0,5,2,3
2005.0,180,1500.0,3300.0,8,2,2
2017.0,180000,1500.0,15300.0,2,1,2
2013.0,193000,2000.0,18500.0,5,1,2
2000.0,225000,2000.0,2600.0,8,2,2
1999.0,1111111,1500.0,5900.0,5,2,3
2008.0,300000,1746.0,7535.0,4,2,3
2003.0,253000,1600.0,1600.0,1,2,3
2006.0,322960,2000.0,8300.0,4,2,2
2016.0,77000,2490.0,20990.0,5,1,1
2008.0,191000,2000.0,9500.0,5,1,2
2010.0,288800,1300.0,4600.0,5,2,2
2009.0,184,1400.0,5100.0,8,2,3
2010.0,74000,1600.0,9300.0,5,2,3
1993.0,1111,1400.0,555.0,1,2,3
2008.0,300000,1600.0,5700.0,1,2,3
2009.0,230124,2000.0,6500.0,2,1,2
2004.0,344423,2200.0,3100.0,12,2,2
2016.0,98000,2498.0,20299.0,7,1,1
2014.0,180,1800.0,9500.0,2,1,1
1992.0,11111111,2000.0,1200.0,5,2,3
1991.0,96000,1300.0,550.0,1,2,3
2013.0,238000,2000.0,11200.0,2,1,2
2003.0,307100,2000.0,4599.0,8,2,4
1995.0,314000,1500.0,2200.0,6,2,3
2013.0,220000,1998.0,15500.0,5,1,2
1995.0,1,2000.0,2300.0,5,2,3
2008.0,0,1746.0,7535.0,4,1,2
1991.0,200000,1800.0,2500.0,2,2,3
2008.0,280000,1900.0,5500.0,8,2,2
2008.0,200000,1746.0,7535.0,4,1,3
2007.0,1,2200.0,8700.0,4,1,2
2008.0,208000,1800.0,3300.0,8,2,2
1995.0,300000,2500.0,2000.0,8,2,3
2008.0,208000,1800.0,3300.0,8,2,2
1995.0,300000,2500.0,2000.0,8,2,3
2006.0,1,1900.0,4900.0,1,2,2
2008.0,2804696,1500.0,4700.0,5,2,3
2012.0,200000,2400.0,15500.0,4,1,2
2010.0,250000,1600.0,6900.0,2,1,2
2015.0,153000,1334.0,8250.0,3,2,3
2012.0,250000,1500.0,4000.0,2,2,2
2008.0,250000,1900.0,4700.0,5,2,2
2007.0,0,1500.0,4000.0,4,2,3
2008.0,0,2000.0,3500.0,2,2,2
2015.0,90000,2000.0,14000.0,5,1,3
1995.0,306010,1400.0,1300.0,1,2,3
2008.0,144000,1746.0,7535.0,9,1,3
2002.0,1000,1900.0,4200.0,10,2,2
2008.0,175000,1746.0,7535.0,4,1,3
2005.0,1111111,1500.0,3200.0,1,2,2
2007.0,146000,2400.0,1950.0,5,2,3
2004.0,270000,1800.0,4600.0,5,2,4
2008.0,182000,1500.0,3950.0,1,2,2
2008.0,289000,1746.0,7535.0,4,1,2
2008.0,1458657,1746.0,7535.0,4,2,2
1991.0,354896,1599.0,1450.0,4,2,3
2008.0,3425874,1746.0,7535.0,4,2,3
1990.0,22225,1450.0,7500.0,6,2,3
2015.0,225,2400.0,16000.0,2,1,6
2008.0,111000,1600.0,1900.0,1,2,3
2012.0,224000,2500.0,17600.0,7,1,2
2006.0,160000,2200.0,3650.0,7,2,2
2008.0,180000,2200.0,3750.0,7,2,2
2008.0,127000,1746.0,7535.0,4,1,2
2013.0,185000,1461.0,7200.0,8,2,2
2008.0,20000,1400.0,4700.0,1,2,3
2003.0,230000,1800.0,3390.0,1,2,4
2008.0,160000,1746.0,7535.0,5,1,3
1996.0,250000,1800.0,1650.0,5,2,4
2015.0,37000,2000.0,20900.0,3,1,3
2014.0,157000,1500.0,6300.0,8,2,2
2008.0,1111,1746.0,7535.0,1,2,3
2015.0,147000,2000.0,12500.0,5,1,3
2000.0,317000,1600.0,3800.0,5,2,3
2005.0,280132,2500.0,8700.0,5,2,2
2015.0,0,1200.0,3200.0,8,2,4
2008.0,0,2200.0,7700.0,4,1,2
2001.0,0,2000.0,2800.0,2,2,2
2008.0,0,1600.0,2500.0,1,1,2
2009.0,0,1400.0,6300.0,7,2,3
2006.0,0,2000.0,1800.0,5,1,3
2008.0,0,1400.0,3000.0,2,1,3
2001.0,300017,2200.0,4000.0,2,2,3
2005.0,250000,2000.0,3200.0,2,1,3
1996.0,330000,2000.0,2950.0,8,2,4
1996.0,330000,2000.0,2950.0,8,2,4
1995.0,250529,1600.0,1600.0,1,2,3
2008.0,160000,2500.0,12499.0,9,2,2
1997.0,275,1300.0,1550.0,5,2,3
2008.0,120000,1746.0,7535.0,4,1,2
1992.0,1000,1600.0,11500.0,5,2,3
2017.0,71600,1998.0,12999.0,8,1,6
1989.0,250000,1600.0,625.0,6,2,3
2009.0,206000,1400.0,6700.0,1,1,3
2007.0,157000,1400.0,6750.0,5,2,2
2008.0,305401,1746.0,7535.0,5,2,3
2008.0,1,1746.0,7535.0,1,1,3
2012.0,178000,1200.0,5700.0,1,2,2
2005.0,250000,1560.0,3999.0,1,2,2
1991.0,1111,1900.0,3200.0,2,2,2
1995.0,355000,1600.0,1000.0,5,2,3
2007.0,17000,1400.0,3900.0,1,2,3
2008.0,20000,1746.0,7535.0,7,1,2
2010.0,196000,1300.0,6000.0,1,1,1
2004.0,165000,1600.0,2900.0,8,2,3
2001.0,200000,1400.0,950.0,5,2,3
2000.0,299000,1999.0,2990.0,2,2,2
2012.0,167000,1500.0,6000.0,8,2,2
2007.0,4,1500.0,2500.0,8,2,2
2008.0,251000,1746.0,7535.0,5,1,2
2013.0,187000,1800.0,10900.0,1,1,3
2014.0,201000,1798.0,9500.0,2,1,1
2009.0,169000,2000.0,10500.0,2,1,3
2015.0,156000,1500.0,13990.0,7,1,2
2006.0,301500,1461.0,3400.0,2,2,2
2007.0,30000,2000.0,5000.0,4,2,2
2010.0,195000,1200.0,6400.0,2,2,3
2018.0,33000,1800.0,13650.0,7,1,3
2004.0,262000,1800.0,4500.0,2,2,4
2004.0,306000,2000.0,6500.0,8,2,2
1995.0,265287,2000.0,2650.0,5,1,3
2000.0,180000,1800.0,2000.0,1,2,3
2003.0,294689,2600.0,6999.0,5,1,3
2010.0,188000,2000.0,6999.0,8,2,2
2015.0,169000,1500.0,12990.0,7,2,2
2009.0,260,1400.0,6300.0,2,1,4
2003.0,169857,1600.0,16500.0,5,2,3
2018.0,22900,2000.0,16450.0,7,1,3
2008.0,175000,1746.0,7535.0,5,1,2
2006.0,240000,1500.0,3500.0,8,2,2
2015.0,156000,1500.0,13990.0,7,1,2
2011.0,183000,1500.0,7490.0,1,1,3
2008.0,317000,1746.0,7535.0,5,1,4
2008.0,250000,1746.0,7535.0,2,2,4
2008.0,1,1746.0,7535.0,5,2,3
1998.0,11111,2000.0,1000.0,5,2,3
2014.0,184000,1400.0,8299.0,1,2,2
1997.0,205000,1600.0,2000.0,5,2,3
2012.0,180000,2143.0,17500.0,5,1,2
2011.0,196000,2143.0,15900.0,8,1,2
1995.0,270000,1400.0,799.0,5,2,3
1991.0,270000,1600.0,1400.0,5,2,4
2008.0,290000,1746.0,7535.0,5,1,2
2010.0,169000,1400.0,6800.0,1,2,2
2015.0,154000,2000.0,17800.0,7,1,6
2007.0,112478,2400.0,4750.0,6,1,3
2012.0,165000,1600.0,8750.0,7,1,3
2012.0,200,1500.0,5500.0,1,2,2
2005.0,263587,2400.0,6250.0,5,1,3
2015.0,173458,1400.0,7950.0,5,2,2
2016.0,121000,2000.0,14200.0,5,2,2
2004.0,268548,1800.0,4950.0,5,2,3
2008.0,104000,1746.0,7535.0,4,1,2
2010.0,2000,2000.0,9950.0,2,1,2
2008.0,210000,1746.0,7535.0,5,1,2
2014.0,120000,1800.0,7200.0,5,1,3
2008.0,120555,1746.0,7535.0,5,2,3
2009.0,215000,2000.0,7999.0,2,1,3
2003.0,350000,1900.0,2000.0,8,2,2
2006.0,256000,2200.0,8300.0,7,1,2
2009.0,200000,1400.0,4500.0,8,2,4
2011.0,180000,2000.0,12000.0,5,1,3
2008.0,185000,1600.0,4500.0,5,2,3
2000.0,230000,2000.0,3200.0,1,2,2
2008.0,123456,1746.0,7535.0,5,2,3
2012.0,148500,2200.0,14500.0,5,1,2
2006.0,242292,1984.0,4300.0,8,2,4
2003.0,225918,2000.0,6000.0,7,1,4
2005.0,280,1400.0,4550.0,1,2,2
2014.0,217000,1149.0,3500.0,5,2,4
2008.0,205000,1746.0,7535.0,7,1,2
2006.0,240000,2000.0,5000.0,3,2,2
2002.0,100000,2000.0,4500.0,4,2,3
2014.0,162100,2700.0,22500.0,2,1,4
2008.0,300,1746.0,7535.0,7,1,2
2011.0,164000,1400.0,6450.0,5,2,3
2008.0,235000,1396.0,5400.0,2,2,3
2002.0,100,1600.0,9999.0,1,2,4
2007.0,56,2000.0,6700.0,3,2,4
2012.0,166221,1500.0,6300.0,8,2,2
1993.0,0,2000.0,1300.0,1,2,3
2008.0,1,1746.0,7535.0,10,2,2
2001.0,320000,1900.0,3500.0,8,2,2
1994.0,320000,1600.0,2200.0,5,2,3
2008.0,200000,1595.0,4100.0,2,2,4
2002.0,400000,2500.0,4850.0,2,1,2
2008.0,1,1746.0,7535.0,8,2,2
1995.0,3,2000.0,600.0,2,2,3
2012.0,164900,1500.0,6150.0,2,2,2
2008.0,300088,1746.0,7535.0,7,1,2
1993.0,440036,2600.0,1400.0,5,1,3
1995.0,360000,2000.0,2700.0,5,2,3
2008.0,302854,1746.0,7535.0,4,1,2
1995.0,350000,2000.0,2650.0,5,2,3
2008.0,9,1746.0,7535.0,5,2,3
2008.0,111111,1746.0,7535.0,5,2,3
1995.0,111111,1600.0,1350.0,1,2,3
1995.0,1000,1600.0,14000.0,8,2,4
2008.0,140000,2000.0,1200.0,5,2,3
2008.0,350000,1500.0,650.0,5,2,4
2009.0,175000,1400.0,5400.0,8,2,3
2011.0,168000,1300.0,6000.0,1,2,2
2003.0,390000,1800.0,4500.0,2,2,4
2007.0,22000,1400.0,5300.0,1,2,2
2002.0,400000,1400.0,2500.0,1,2,2
2003.0,415,1400.0,2850.0,2,2,4
2016.0,139990,1496.0,13500.0,8,3,2
2005.0,238000,1400.0,3200.0,1,2,3
2011.0,90000,1206.0,2700.0,5,2,3
2011.0,149000,1500.0,6850.0,7,2,2
2008.0,180000,1746.0,7535.0,4,1,2
2008.0,300000,2200.0,8200.0,8,2,2
1995.0,111111,2000.0,1600.0,5,3,3
2008.0,160000,1746.0,7535.0,1,1,3
2008.0,327666,1746.0,7535.0,7,1,2
1991.0,196000,1800.0,1500.0,2,2,3
2012.0,210600,1999.0,10300.0,5,1,1
2012.0,330000,1598.0,6500.0,2,2,2
1999.0,220000,1998.0,2500.0,2,2,4
2008.0,200,1746.0,7535.0,5,1,4
2008.0,210000,1746.0,7535.0,4,1,4
2008.0,380000,1746.0,7535.0,5,1,3
1992.0,1111111,1800.0,15000.0,2,2,4
2003.0,370000,1800.0,6000.0,6,1,4
1996.0,1111,1400.0,1250.0,2,2,4
2006.0,257000,2000.0,5000.0,5,1,3
2015.0,165000,2000.0,21000.0,5,1,2
2006.0,27000,2500.0,9700.0,4,1,2
2004.0,240000,2500.0,4999.0,8,2,2
2008.0,90000,1746.0,7535.0,5,1,2
2004.0,430000,2000.0,2200.0,2,2,2
2006.0,136432,2700.0,6500.0,5,1,4
2009.0,175000,2000.0,6200.0,5,1,4
2008.0,400000,1746.0,7535.0,1,2,4
2007.0,180000,1600.0,4300.0,5,2,4
2015.0,65000,1969.0,14900.0,5,1,3
2010.0,0,2000.0,7950.0,1,2,2
2011.0,170000,1500.0,6700.0,2,2,2
2013.0,1,1400.0,9300.0,5,2,3
2012.0,152000,1500.0,8700.0,1,2,2
2011.0,185000,2400.0,10500.0,2,1,3
2012.0,218000,1400.0,5300.0,1,2,2
2008.0,250000,1746.0,7535.0,4,2,2
2010.0,0,2000.0,6500.0,5,1,3
1990.0,290000,2000.0,3999.0,6,2,3
2001.0,365000,2700.0,4999.0,5,1,2
2001.0,209000,1800.0,3000.0,1,2,3
2008.0,38830,1746.0,7535.0,7,1,2
2013.0,240000,1400.0,8990.0,1,1,6
1995.0,200000,1700.0,500.0,2,2,2
2004.0,223540,1200.0,2250.0,1,2,3
2015.0,202000,1500.0,10700.0,7,2,2
2016.0,198000,1961.0,17600.0,7,2,2
2018.0,54000,1500.0,12900.0,7,2,2
2005.0,300000,1400.0,5650.0,5,2,2
1998.0,11,1598.0,1303.0,6,2,3
2008.0,170000,2500.0,7800.0,7,1,4
1997.0,258008,2300.0,3999.0,8,2,2
2016.0,150000,1461.0,9000.0,8,2,2
2003.0,196000,2400.0,6449.0,5,2,3
2016.0,160,2200.0,22000.0,2,1,2
2008.0,259000,1600.0,3500.0,5,2,3
2008.0,17000,1746.0,7535.0,7,1,3
2020.0,30000,1600.0,17450.0,4,1,3
2016.0,80000,1600.0,12350.0,7,2,3
2018.0,33000,1800.0,13750.0,7,1,3
1995.0,148000,1600.0,950.0,8,2,3
2009.0,161001,2000.0,9200.0,5,1,3
2008.0,0,1400.0,5500.0,5,1,3
2004.0,120000,1493.0,1800.0,2,2,2
2008.0,163000,2200.0,16750.0,7,1,2
2017.0,145000,2000.0,19450.0,7,1,2
2012.0,94000,2000.0,11650.0,4,1,3
2017.0,45000,1600.0,14450.0,7,1,3
2017.0,37000,1600.0,14650.0,7,1,3
2008.0,228000,2200.0,6000.0,5,1,2
2008.0,176000,1746.0,7535.0,4,1,2
2013.0,230000,1200.0,6700.0,2,2,3
2008.0,155550,1746.0,7535.0,5,2,3
2016.0,135000,1800.0,12500.0,2,1,1
2008.0,5000,1746.0,7535.0,4,1,3
2008.0,600,1746.0,7535.0,4,1,3
2018.0,91000,2497.0,15599.0,1,1,3
2008.0,600,1746.0,7535.0,4,1,3
2018.0,91000,2497.0,15599.0,1,1,3
2018.0,97000,2199.0,21999.0,4,1,2
2008.0,48000,1746.0,7535.0,4,1,2
2008.0,5000,1746.0,7535.0,8,1,2
2017.0,118000,1995.0,18299.0,4,1,2
2017.0,134000,2199.0,19199.0,4,1,2
2017.0,106000,1995.0,23299.0,4,1,2
2018.0,114000,1995.0,23399.0,4,1,2
2015.0,187000,2199.0,17399.0,4,1,2
2017.0,150000,1685.0,15999.0,7,1,2
2018.0,88000,2199.0,25099.0,4,1,2
2008.0,44000,1746.0,7535.0,4,1,2
2008.0,22000,1746.0,7535.0,4,1,2
2008.0,30000,1746.0,7535.0,4,1,2
2016.0,183000,2199.0,17499.0,4,1,2
2008.0,1100,1746.0,7535.0,6,1,5
2016.0,149000,2199.0,19199.0,4,1,2
2008.0,27000,1746.0,7535.0,1,1,3
2008.0,17000,1746.0,7535.0,5,1,3
2008.0,20000,1746.0,7535.0,5,1,3
2008.0,27000,1746.0,7535.0,4,1,2
2018.0,60000,1998.0,21199.0,1,2,3
2016.0,201000,1580.0,10299.0,1,1,1
2008.0,0,1746.0,7535.0,5,1,3
2008.0,90000,1746.0,7535.0,4,1,2
2008.0,30000,1746.0,7535.0,4,1,2
2008.0,48000,1746.0,7535.0,7,1,5
2008.0,59000,1746.0,7535.0,7,1,5
2008.0,57000,1746.0,7535.0,5,1,3
2016.0,135000,2199.0,17799.0,8,1,2
2008.0,23000,1746.0,7535.0,4,1,2
2008.0,2800,1746.0,7535.0,5,1,3
2008.0,72000,1746.0,7535.0,7,1,5
2015.0,130000,2199.0,18999.0,4,1,2
2013.0,178907,2000.0,9649.0,8,2,2
2008.0,28000,1746.0,7535.0,5,1,3
2001.0,200000,1300.0,1650.0,5,2,3
2014.0,153000,2400.0,17000.0,2,1,2
